,Data,Ultimo,Abertura,Maxima,Minima,Vol,Var%
2804,25.06.2019,"57,83","57,74","58,84","57,20","673,14K","-0,12%"
2805,25.06.2019,"57,83","57,74","58,84","57,20","673,14K","-0,12%"
2806,25.06.2019,"57,83","57,74","58,84","57,20","673,14K","-0,12%"
2807,24.06.2019,"57,90","57,72","58,22","56,75","597,16K","0,82%"
2808,24.06.2019,"57,90","57,72","58,22","56,75","597,16K","0,82%"
2809,24.06.2019,"57,90","57,72","58,22","56,75","597,16K","0,82%"
2810,24.06.2019,"57,90","57,72","58,22","56,75","597,16K","0,82%"
2811,24.06.2019,"57,90","57,72","58,22","56,75","597,16K","0,82%"
2812,24.06.2019,"57,90","57,72","58,22","56,75","597,16K","0,82%"
2813,24.06.2019,"57,90","57,72","58,22","56,75","597,16K","0,82%"
2814,21.06.2019,"57,43","57,26","57,98","56,66","676,05K","1,38%"
2815,21.06.2019,"57,43","57,26","57,98","56,66","676,05K","1,38%"
2816,21.06.2019,"57,43","57,26","57,98","56,66","676,05K","1,38%"
2817,21.06.2019,"57,43","57,26","57,98","56,66","676,05K","1,38%"
2818,21.06.2019,"57,43","57,26","57,98","56,66","676,05K","1,38%"
2819,21.06.2019,"57,43","57,26","57,98","56,66","676,05K","1,38%"
2820,21.06.2019,"57,43","57,26","57,98","56,66","676,05K","1,38%"
2821,20.06.2019,"56,65","54,12","57,02","54,11","27,88K","5,38%"
2822,20.06.2019,"56,65","54,12","57,02","54,11","27,88K","5,38%"
2823,20.06.2019,"56,65","54,12","57,02","54,11","27,88K","5,38%"
2824,20.06.2019,"56,65","54,12","57,02","54,11","27,88K","5,38%"
2825,20.06.2019,"56,65","54,12","57,02","54,11","27,88K","5,38%"
2826,20.06.2019,"56,65","54,12","57,02","54,11","27,88K","5,38%"
2827,20.06.2019,"56,65","54,12","57,02","54,11","27,88K","5,38%"
2828,19.06.2019,"53,76","54,09","54,42","53,28","122,84K","-0,26%"
2829,19.06.2019,"53,76","54,09","54,42","53,28","122,84K","-0,26%"
2830,19.06.2019,"53,76","54,09","54,42","53,28","122,84K","-0,26%"
2831,19.06.2019,"53,76","54,09","54,42","53,28","122,84K","-0,26%"
2832,19.06.2019,"53,76","54,09","54,42","53,28","122,84K","-0,26%"
2833,19.06.2019,"53,76","54,09","54,42","53,28","122,84K","-0,26%"
2834,19.06.2019,"53,76","54,09","54,42","53,28","122,84K","-0,26%"
2835,18.06.2019,"53,90","51,95","54,31","51,50","181,64K","3,79%"
2836,18.06.2019,"53,90","51,95","54,31","51,50","181,64K","3,79%"
2837,18.06.2019,"53,90","51,95","54,31","51,50","181,64K","3,79%"
2838,18.06.2019,"53,90","51,95","54,31","51,50","181,64K","3,79%"
2839,18.06.2019,"53,90","51,95","54,31","51,50","181,64K","3,79%"
2840,18.06.2019,"53,90","51,95","54,31","51,50","181,64K","3,79%"
2841,18.06.2019,"53,90","51,95","54,31","51,50","181,64K","3,79%"
2842,17.06.2019,"51,93","52,50","52,74","51,58","397,87K","-1,10%"
2843,17.06.2019,"51,93","52,50","52,74","51,58","397,87K","-1,10%"
2844,17.06.2019,"51,93","52,50","52,74","51,58","397,87K","-1,10%"
2845,17.06.2019,"51,93","52,50","52,74","51,58","397,87K","-1,10%"
2846,17.06.2019,"51,93","52,50","52,74","51,58","397,87K","-1,10%"
2847,17.06.2019,"51,93","52,50","52,74","51,58","397,87K","-1,10%"
2848,17.06.2019,"51,93","52,50","52,74","51,58","397,87K","-1,10%"
2849,14.06.2019,"52,51","52,18","52,98","51,70","574,23K","0,44%"
2850,14.06.2019,"52,51","52,18","52,98","51,70","574,23K","0,44%"
2851,14.06.2019,"52,51","52,18","52,98","51,70","574,23K","0,44%"
2852,14.06.2019,"52,51","52,18","52,98","51,70","574,23K","0,44%"
2853,14.06.2019,"52,51","52,18","52,98","51,70","574,23K","0,44%"
2854,14.06.2019,"52,51","52,18","52,98","51,70","574,23K","0,44%"
2855,14.06.2019,"52,51","52,18","52,98","51,70","574,23K","0,44%"
2856,13.06.2019,"52,28","51,07","53,45","50,92","945,02K","2,23%"
2857,13.06.2019,"52,28","51,07","53,45","50,92","945,02K","2,23%"
2858,13.06.2019,"52,28","51,07","53,45","50,92","945,02K","2,23%"
2859,13.06.2019,"52,28","51,07","53,45","50,92","945,02K","2,23%"
2860,13.06.2019,"52,28","51,07","53,45","50,92","945,02K","2,23%"
2861,13.06.2019,"52,28","51,07","53,45","50,92","945,02K","2,23%"
2862,13.06.2019,"52,28","51,07","53,45","50,92","945,02K","2,23%"
2863,12.06.2019,"51,14","53,04","53,05","50,72","786,11K","-4,00%"
2864,12.06.2019,"51,14","53,04","53,05","50,72","786,11K","-4,00%"
2865,12.06.2019,"51,14","53,04","53,05","50,72","786,11K","-4,00%"
2866,12.06.2019,"51,14","53,04","53,05","50,72","786,11K","-4,00%"
2867,12.06.2019,"51,14","53,04","53,05","50,72","786,11K","-4,00%"
2868,12.06.2019,"51,14","53,04","53,05","50,72","786,11K","-4,00%"
2869,12.06.2019,"51,14","53,04","53,05","50,72","786,11K","-4,00%"
2870,11.06.2019,"53,27","53,43","54,04","52,91","642,94K","0,02%"
2871,11.06.2019,"53,27","53,43","54,04","52,91","642,94K","0,02%"
2872,11.06.2019,"53,27","53,43","54,04","52,91","642,94K","0,02%"
2873,11.06.2019,"53,27","53,43","54,04","52,91","642,94K","0,02%"
2874,11.06.2019,"53,27","53,43","54,04","52,91","642,94K","0,02%"
2875,11.06.2019,"53,27","53,43","54,04","52,91","642,94K","0,02%"
2876,11.06.2019,"53,27","53,43","54,04","52,91","642,94K","0,02%"
2877,10.06.2019,"53,26","54,24","54,84","53,05","687,15K","-1,35%"
2878,10.06.2019,"53,26","54,24","54,84","53,05","687,15K","-1,35%"
2879,10.06.2019,"53,26","54,24","54,84","53,05","687,15K","-1,35%"
2880,10.06.2019,"53,26","54,24","54,84","53,05","687,15K","-1,35%"
2881,10.06.2019,"53,26","54,24","54,84","53,05","687,15K","-1,35%"
2882,10.06.2019,"53,26","54,24","54,84","53,05","687,15K","-1,35%"
2883,10.06.2019,"53,26","54,24","54,84","53,05","687,15K","-1,35%"
2884,07.06.2019,"53,99","53,10","54,32","52,62","828,13K","2,66%"
2885,07.06.2019,"53,99","53,10","54,32","52,62","828,13K","2,66%"
2886,07.06.2019,"53,99","53,10","54,32","52,62","828,13K","2,66%"
2887,07.06.2019,"53,99","53,10","54,32","52,62","828,13K","2,66%"
2888,07.06.2019,"53,99","53,10","54,32","52,62","828,13K","2,66%"
2889,07.06.2019,"53,99","53,10","54,32","52,62","828,13K","2,66%"
2890,07.06.2019,"53,99","53,10","54,32","52,62","828,13K","2,66%"
2891,06.06.2019,"52,59","51,66","53,30","51,17","790,07K","1,76%"
2892,06.06.2019,"52,59","51,66","53,30","51,17","790,07K","1,76%"
2893,06.06.2019,"52,59","51,66","53,30","51,17","790,07K","1,76%"
2894,06.06.2019,"52,59","51,66","53,30","51,17","790,07K","1,76%"
2895,06.06.2019,"52,59","51,66","53,30","51,17","790,07K","1,76%"
2896,06.06.2019,"52,59","51,66","53,30","51,17","790,07K","1,76%"
2897,06.06.2019,"52,59","51,66","53,30","51,17","790,07K","1,76%"
2898,05.06.2019,"51,68","52,86","53,41","50,60","943,19K","-3,37%"
2899,05.06.2019,"51,68","52,86","53,41","50,60","943,19K","-3,37%"
2900,05.06.2019,"51,68","52,86","53,41","50,60","943,19K","-3,37%"
2901,05.06.2019,"51,68","52,86","53,41","50,60","943,19K","-3,37%"
2902,05.06.2019,"51,68","52,86","53,41","50,60","943,19K","-3,37%"
2903,05.06.2019,"51,68","52,86","53,41","50,60","943,19K","-3,37%"
2904,05.06.2019,"51,68","52,86","53,41","50,60","943,19K","-3,37%"
2905,04.06.2019,"53,48","52,89","53,78","52,43","831,63K","0,43%"
2906,04.06.2019,"53,48","52,89","53,78","52,43","831,63K","0,43%"
2907,04.06.2019,"53,48","52,89","53,78","52,43","831,63K","0,43%"
2908,04.06.2019,"53,48","52,89","53,78","52,43","831,63K","0,43%"
2909,04.06.2019,"53,48","52,89","53,78","52,43","831,63K","0,43%"
2910,04.06.2019,"53,48","52,89","53,78","52,43","831,63K","0,43%"
2911,04.06.2019,"53,48","52,89","53,78","52,43","831,63K","0,43%"
2912,03.06.2019,"53,25","53,42","54,63","52,11","984,31K","-0,47%"
2913,03.06.2019,"53,25","53,42","54,63","52,11","984,31K","-0,47%"
2914,03.06.2019,"53,25","53,42","54,63","52,11","984,31K","-0,47%"
2915,03.06.2019,"53,25","53,42","54,63","52,11","984,31K","-0,47%"
2916,03.06.2019,"53,25","53,42","54,63","52,11","984,31K","-0,47%"
2917,03.06.2019,"53,25","53,42","54,63","52,11","984,31K","-0,47%"
2918,03.06.2019,"53,25","53,42","54,63","52,11","984,31K","-0,47%"
2919,31.05.2019,"53,50","56,46","56,61","53,05","1,03M","-5,46%"
2920,31.05.2019,"53,50","56,46","56,61","53,05","1,03M","-5,46%"
2921,31.05.2019,"53,50","56,46","56,61","53,05","1,03M","-5,46%"
2922,31.05.2019,"53,50","56,46","56,61","53,05","1,03M","-5,46%"
2923,31.05.2019,"53,50","56,46","56,61","53,05","1,03M","-5,46%"
2924,31.05.2019,"53,50","56,46","56,61","53,05","1,03M","-5,46%"
2925,31.05.2019,"53,50","56,46","56,61","53,05","1,03M","-5,46%"
2926,30.05.2019,"56,59","59,12","59,70","56,33","842,28K","-3,77%"
2927,30.05.2019,"56,59","59,12","59,70","56,33","842,28K","-3,77%"
2928,30.05.2019,"56,59","59,12","59,70","56,33","842,28K","-3,77%"
2929,30.05.2019,"56,59","59,12","59,70","56,33","842,28K","-3,77%"
2930,30.05.2019,"56,59","59,12","59,70","56,33","842,28K","-3,77%"
2931,30.05.2019,"56,59","59,12","59,70","56,33","842,28K","-3,77%"
2932,30.05.2019,"56,59","59,12","59,70","56,33","842,28K","-3,77%"
2933,29.05.2019,"58,81","59,07","59,14","56,88","1,12M","-0,56%"
2934,29.05.2019,"58,81","59,07","59,14","56,88","1,12M","-0,56%"
2935,29.05.2019,"58,81","59,07","59,14","56,88","1,12M","-0,56%"
2936,29.05.2019,"58,81","59,07","59,14","56,88","1,12M","-0,56%"
2937,29.05.2019,"58,81","59,07","59,14","56,88","1,12M","-0,56%"
2938,29.05.2019,"58,81","59,07","59,14","56,88","1,12M","-0,56%"
2939,29.05.2019,"58,81","59,07","59,14","56,88","1,12M","-0,56%"
2940,28.05.2019,"59,14","58,94","59,57","58,13","1,02M","-0,03%"
2941,28.05.2019,"59,14","58,94","59,57","58,13","1,02M","-0,03%"
2942,28.05.2019,"59,14","58,94","59,57","58,13","1,02M","-0,03%"
2943,28.05.2019,"59,14","58,94","59,57","58,13","1,02M","-0,03%"
2944,28.05.2019,"59,14","58,94","59,57","58,13","1,02M","-0,03%"
2945,28.05.2019,"59,14","58,94","59,57","58,13","1,02M","-0,03%"
2946,28.05.2019,"59,14","58,94","59,57","58,13","1,02M","-0,03%"
2947,27.05.2019,"59,16","58,77","59,26","58,14",-,"0,66%"
2948,27.05.2019,"59,16","58,77","59,26","58,14",-,"0,66%"
2949,27.05.2019,"59,16","58,77","59,26","58,14",-,"0,66%"
2950,27.05.2019,"59,16","58,77","59,26","58,14",-,"0,66%"
2951,27.05.2019,"59,16","58,77","59,26","58,14",-,"0,66%"
2952,27.05.2019,"59,16","58,77","59,26","58,14",-,"0,66%"
2953,27.05.2019,"59,16","58,77","59,26","58,14",-,"0,66%"
2954,26.05.2019,"58,77","58,94","59,00","58,67",-,"0,24%"
2955,26.05.2019,"58,77","58,94","59,00","58,67",-,"0,24%"
2956,26.05.2019,"58,77","58,94","59,00","58,67",-,"0,24%"
2957,26.05.2019,"58,77","58,94","59,00","58,67",-,"0,24%"
2958,26.05.2019,"58,77","58,94","59,00","58,67",-,"0,24%"
2959,26.05.2019,"58,77","58,94","59,00","58,67",-,"0,24%"
2960,26.05.2019,"58,77","58,94","59,00","58,67",-,"0,24%"
2961,24.05.2019,"58,63","58,21","59,10","57,50","758,10K","1,24%"
2962,24.05.2019,"58,63","58,21","59,10","57,50","758,10K","1,24%"
2963,24.05.2019,"58,63","58,21","59,10","57,50","758,10K","1,24%"
2964,24.05.2019,"58,63","58,21","59,10","57,50","758,10K","1,24%"
2965,24.05.2019,"58,63","58,21","59,10","57,50","758,10K","1,24%"
2966,24.05.2019,"58,63","58,21","59,10","57,50","758,10K","1,24%"
2967,24.05.2019,"58,63","58,21","59,10","57,50","758,10K","1,24%"
2968,23.05.2019,"57,91","61,31","61,41","57,33","1,11M","-5,71%"
2969,23.05.2019,"57,91","61,31","61,41","57,33","1,11M","-5,71%"
2970,23.05.2019,"57,91","61,31","61,41","57,33","1,11M","-5,71%"
2971,23.05.2019,"57,91","61,31","61,41","57,33","1,11M","-5,71%"
2972,23.05.2019,"57,91","61,31","61,41","57,33","1,11M","-5,71%"
2973,23.05.2019,"57,91","61,31","61,41","57,33","1,11M","-5,71%"
2974,23.05.2019,"57,91","61,31","61,41","57,33","1,11M","-5,71%"
2975,22.05.2019,"61,42","62,95","63,00","61,03","766,73K","-2,49%"
2976,22.05.2019,"61,42","62,95","63,00","61,03","766,73K","-2,49%"
2977,22.05.2019,"61,42","62,95","63,00","61,03","766,73K","-2,49%"
2978,22.05.2019,"61,42","62,95","63,00","61,03","766,73K","-2,49%"
2979,22.05.2019,"61,42","62,95","63,00","61,03","766,73K","-2,49%"
2980,22.05.2019,"61,42","62,95","63,00","61,03","766,73K","-2,49%"
2981,22.05.2019,"61,42","62,95","63,00","61,03","766,73K","-2,49%"
2982,21.05.2019,"62,99","63,22","63,60","62,75","28,91K","-0,17%"
2983,21.05.2019,"62,99","63,22","63,60","62,75","28,91K","-0,17%"
2984,21.05.2019,"62,99","63,22","63,60","62,75","28,91K","-0,17%"
2985,21.05.2019,"62,99","63,22","63,60","62,75","28,91K","-0,17%"
2986,21.05.2019,"62,99","63,22","63,60","62,75","28,91K","-0,17%"
2987,21.05.2019,"62,99","63,22","63,60","62,75","28,91K","-0,17%"
2988,21.05.2019,"62,99","63,22","63,60","62,75","28,91K","-0,17%"
2989,20.05.2019,"63,10","62,93","63,81","62,45","131,89K","0,54%"
2990,20.05.2019,"63,10","62,93","63,81","62,45","131,89K","0,54%"
2991,20.05.2019,"63,10","62,93","63,81","62,45","131,89K","0,54%"
2992,20.05.2019,"63,10","62,93","63,81","62,45","131,89K","0,54%"
2993,20.05.2019,"63,10","62,93","63,81","62,45","131,89K","0,54%"
2994,20.05.2019,"63,10","62,93","63,81","62,45","131,89K","0,54%"
2995,20.05.2019,"63,10","62,93","63,81","62,45","131,89K","0,54%"
2996,17.05.2019,"62,76","63,12","63,64","62,52","215,80K","-0,17%"
2997,17.05.2019,"62,76","63,12","63,64","62,52","215,80K","-0,17%"
2998,17.05.2019,"62,76","63,12","63,64","62,52","215,80K","-0,17%"
2999,17.05.2019,"62,76","63,12","63,64","62,52","215,80K","-0,17%"
3000,17.05.2019,"62,76","63,12","63,64","62,52","215,80K","-0,17%"
3001,17.05.2019,"62,76","63,12","63,64","62,52","215,80K","-0,17%"
3002,17.05.2019,"62,76","63,12","63,64","62,52","215,80K","-0,17%"
3003,16.05.2019,"62,87","62,12","63,48","62,08","545,68K","1,37%"
3004,16.05.2019,"62,87","62,12","63,48","62,08","545,68K","1,37%"
3005,16.05.2019,"62,87","62,12","63,48","62,08","545,68K","1,37%"
3006,16.05.2019,"62,87","62,12","63,48","62,08","545,68K","1,37%"
3007,16.05.2019,"62,87","62,12","63,48","62,08","545,68K","1,37%"
3008,16.05.2019,"62,87","62,12","63,48","62,08","545,68K","1,37%"
3009,16.05.2019,"62,87","62,12","63,48","62,08","545,68K","1,37%"
3010,15.05.2019,"62,02","61,37","62,34","60,85","723,00K","0,39%"
3011,15.05.2019,"62,02","61,37","62,34","60,85","723,00K","0,39%"
3012,15.05.2019,"62,02","61,37","62,34","60,85","723,00K","0,39%"
3013,15.05.2019,"62,02","61,37","62,34","60,85","723,00K","0,39%"
3014,15.05.2019,"62,02","61,37","62,34","60,85","723,00K","0,39%"
3015,15.05.2019,"62,02","61,37","62,34","60,85","723,00K","0,39%"
3016,15.05.2019,"62,02","61,37","62,34","60,85","723,00K","0,39%"
3017,14.05.2019,"61,78","60,86","62,11","60,69","751,67K","1,21%"
3018,14.05.2019,"61,78","60,86","62,11","60,69","751,67K","1,21%"
3019,14.05.2019,"61,78","60,86","62,11","60,69","751,67K","1,21%"
3020,14.05.2019,"61,78","60,86","62,11","60,69","751,67K","1,21%"
3021,14.05.2019,"61,78","60,86","62,11","60,69","751,67K","1,21%"
3022,14.05.2019,"61,78","60,86","62,11","60,69","751,67K","1,21%"
3023,14.05.2019,"61,78","60,86","62,11","60,69","751,67K","1,21%"
3024,13.05.2019,"61,04","61,65","63,33","60,64","1,00M","-1,01%"
3025,13.05.2019,"61,04","61,65","63,33","60,64","1,00M","-1,01%"
3026,13.05.2019,"61,04","61,65","63,33","60,64","1,00M","-1,01%"
3027,13.05.2019,"61,04","61,65","63,33","60,64","1,00M","-1,01%"
3028,13.05.2019,"61,04","61,65","63,33","60,64","1,00M","-1,01%"
3029,13.05.2019,"61,04","61,65","63,33","60,64","1,00M","-1,01%"
3030,13.05.2019,"61,04","61,65","63,33","60,64","1,00M","-1,01%"
3031,10.05.2019,"61,66","61,64","62,49","61,42","786,49K","-0,06%"
3032,10.05.2019,"61,66","61,64","62,49","61,42","786,49K","-0,06%"
3033,10.05.2019,"61,66","61,64","62,49","61,42","786,49K","-0,06%"
3034,10.05.2019,"61,66","61,64","62,49","61,42","786,49K","-0,06%"
3035,10.05.2019,"61,66","61,64","62,49","61,42","786,49K","-0,06%"
3036,10.05.2019,"61,66","61,64","62,49","61,42","786,49K","-0,06%"
3037,10.05.2019,"61,66","61,64","62,49","61,42","786,49K","-0,06%"
3038,09.05.2019,"61,70","62,02","62,21","60,92","769,58K","-0,68%"
3039,09.05.2019,"61,70","62,02","62,21","60,92","769,58K","-0,68%"
3040,09.05.2019,"61,70","62,02","62,21","60,92","769,58K","-0,68%"
3041,09.05.2019,"61,70","62,02","62,21","60,92","769,58K","-0,68%"
3042,09.05.2019,"61,70","62,02","62,21","60,92","769,58K","-0,68%"
3043,09.05.2019,"61,70","62,02","62,21","60,92","769,58K","-0,68%"
3044,09.05.2019,"61,70","62,02","62,21","60,92","769,58K","-0,68%"
3045,08.05.2019,"62,12","61,44","62,37","61,07","791,77K","1,17%"
3046,08.05.2019,"62,12","61,44","62,37","61,07","791,77K","1,17%"
3047,08.05.2019,"62,12","61,44","62,37","61,07","791,77K","1,17%"
3048,08.05.2019,"62,12","61,44","62,37","61,07","791,77K","1,17%"
3049,08.05.2019,"62,12","61,44","62,37","61,07","791,77K","1,17%"
3050,08.05.2019,"62,12","61,44","62,37","61,07","791,77K","1,17%"
3051,08.05.2019,"62,12","61,44","62,37","61,07","791,77K","1,17%"
3052,07.05.2019,"61,40","62,17","62,49","60,66","842,81K","-1,37%"
3053,07.05.2019,"61,40","62,17","62,49","60,66","842,81K","-1,37%"
3054,07.05.2019,"61,40","62,17","62,49","60,66","842,81K","-1,37%"
3055,07.05.2019,"61,40","62,17","62,49","60,66","842,81K","-1,37%"
3056,07.05.2019,"61,40","62,17","62,49","60,66","842,81K","-1,37%"
3057,07.05.2019,"61,40","62,17","62,49","60,66","842,81K","-1,37%"
3058,07.05.2019,"61,40","62,17","62,49","60,66","842,81K","-1,37%"
3059,06.05.2019,"62,25","61,43","62,95","60,04","768,81K","0,50%"
3060,06.05.2019,"62,25","61,43","62,95","60,04","768,81K","0,50%"
3061,06.05.2019,"62,25","61,43","62,95","60,04","768,81K","0,50%"
3062,06.05.2019,"62,25","61,43","62,95","60,04","768,81K","0,50%"
3063,06.05.2019,"62,25","61,43","62,95","60,04","768,81K","0,50%"
3064,06.05.2019,"62,25","61,43","62,95","60,04","768,81K","0,50%"
3065,06.05.2019,"62,25","61,43","62,95","60,04","768,81K","0,50%"
3066,03.05.2019,"61,94","61,55","62,52","61,30","646,87K","0,21%"
3067,03.05.2019,"61,94","61,55","62,52","61,30","646,87K","0,21%"
3068,03.05.2019,"61,94","61,55","62,52","61,30","646,87K","0,21%"
3069,03.05.2019,"61,94","61,55","62,52","61,30","646,87K","0,21%"
3070,03.05.2019,"61,94","61,55","62,52","61,30","646,87K","0,21%"
3071,03.05.2019,"61,94","61,55","62,52","61,30","646,87K","0,21%"
3072,03.05.2019,"61,94","61,55","62,52","61,30","646,87K","0,21%"
3073,02.05.2019,"61,81","63,61","63,68","60,95","914,66K","-2,81%"
3074,02.05.2019,"61,81","63,61","63,68","60,95","914,66K","-2,81%"
3075,02.05.2019,"61,81","63,61","63,68","60,95","914,66K","-2,81%"
3076,02.05.2019,"61,81","63,61","63,68","60,95","914,66K","-2,81%"
3077,02.05.2019,"61,81","63,61","63,68","60,95","914,66K","-2,81%"
3078,02.05.2019,"61,81","63,61","63,68","60,95","914,66K","-2,81%"
3079,02.05.2019,"61,81","63,61","63,68","60,95","914,66K","-2,81%"
3080,01.05.2019,"63,60","63,40","63,93","62,77","676,87K","-0,49%"
3081,01.05.2019,"63,60","63,40","63,93","62,77","676,87K","-0,49%"
3082,01.05.2019,"63,60","63,40","63,93","62,77","676,87K","-0,49%"
3083,01.05.2019,"63,60","63,40","63,93","62,77","676,87K","-0,49%"
3084,01.05.2019,"63,60","63,40","63,93","62,77","676,87K","-0,49%"
3085,01.05.2019,"63,60","63,40","63,93","62,77","676,87K","-0,49%"
3086,01.05.2019,"63,60","63,40","63,93","62,77","676,87K","-0,49%"
3087,30.04.2019,"63,91","63,58","64,75","63,30","750,49K","0,65%"
3088,30.04.2019,"63,91","63,58","64,75","63,30","750,49K","0,65%"
3089,30.04.2019,"63,91","63,58","64,75","63,30","750,49K","0,65%"
3090,30.04.2019,"63,91","63,58","64,75","63,30","750,49K","0,65%"
3091,30.04.2019,"63,91","63,58","64,75","63,30","750,49K","0,65%"
3092,30.04.2019,"63,91","63,58","64,75","63,30","750,49K","0,65%"
3093,30.04.2019,"63,91","63,58","64,75","63,30","750,49K","0,65%"
3094,29.04.2019,"63,50","62,95","63,69","62,46","654,08K","0,32%"
3095,29.04.2019,"63,50","62,95","63,69","62,46","654,08K","0,32%"
3096,29.04.2019,"63,50","62,95","63,69","62,46","654,08K","0,32%"
3097,29.04.2019,"63,50","62,95","63,69","62,46","654,08K","0,32%"
3098,29.04.2019,"63,50","62,95","63,69","62,46","654,08K","0,32%"
3099,29.04.2019,"63,50","62,95","63,69","62,46","654,08K","0,32%"
3100,29.04.2019,"63,50","62,95","63,69","62,46","654,08K","0,32%"
3101,26.04.2019,"63,30","65,13","65,18","62,28","1,00M","-2,93%"
3102,26.04.2019,"63,30","65,13","65,18","62,28","1,00M","-2,93%"
3103,26.04.2019,"63,30","65,13","65,18","62,28","1,00M","-2,93%"
3104,26.04.2019,"63,30","65,13","65,18","62,28","1,00M","-2,93%"
3105,26.04.2019,"63,30","65,13","65,18","62,28","1,00M","-2,93%"
3106,26.04.2019,"63,30","65,13","65,18","62,28","1,00M","-2,93%"
3107,26.04.2019,"63,30","65,13","65,18","62,28","1,00M","-2,93%"
3108,25.04.2019,"65,21","65,81","66,28","64,90","603,00K","-1,03%"
3109,25.04.2019,"65,21","65,81","66,28","64,90","603,00K","-1,03%"
3110,25.04.2019,"65,21","65,81","66,28","64,90","603,00K","-1,03%"
3111,25.04.2019,"65,21","65,81","66,28","64,90","603,00K","-1,03%"
3112,25.04.2019,"65,21","65,81","66,28","64,90","603,00K","-1,03%"
3113,25.04.2019,"65,21","65,81","66,28","64,90","603,00K","-1,03%"
3114,25.04.2019,"65,21","65,81","66,28","64,90","603,00K","-1,03%"
3115,24.04.2019,"65,89","66,17","66,43","65,66","678,39K","-0,62%"
3116,24.04.2019,"65,89","66,17","66,43","65,66","678,39K","-0,62%"
3117,24.04.2019,"65,89","66,17","66,43","65,66","678,39K","-0,62%"
3118,24.04.2019,"65,89","66,17","66,43","65,66","678,39K","-0,62%"
3119,24.04.2019,"65,89","66,17","66,43","65,66","678,39K","-0,62%"
3120,24.04.2019,"65,89","66,17","66,43","65,66","678,39K","-0,62%"
3121,24.04.2019,"65,89","66,17","66,43","65,66","678,39K","-0,62%"
3122,23.04.2019,"66,30","65,75","66,60","65,58","700,60K","0,91%"
3123,23.04.2019,"66,30","65,75","66,60","65,58","700,60K","0,91%"
3124,23.04.2019,"66,30","65,75","66,60","65,58","700,60K","0,91%"
3125,23.04.2019,"66,30","65,75","66,60","65,58","700,60K","0,91%"
3126,23.04.2019,"66,30","65,75","66,60","65,58","700,60K","0,91%"
3127,23.04.2019,"66,30","65,75","66,60","65,58","700,60K","0,91%"
3128,23.04.2019,"66,30","65,75","66,60","65,58","700,60K","0,91%"
3129,22.04.2019,"65,70","64,00","65,92","64,00","30,14K","2,66%"
3130,22.04.2019,"65,70","64,00","65,92","64,00","30,14K","2,66%"
3131,22.04.2019,"65,70","64,00","65,92","64,00","30,14K","2,66%"
3132,22.04.2019,"65,70","64,00","65,92","64,00","30,14K","2,66%"
3133,22.04.2019,"65,70","64,00","65,92","64,00","30,14K","2,66%"
3134,22.04.2019,"65,70","64,00","65,92","64,00","30,14K","2,66%"
3135,22.04.2019,"65,70","64,00","65,92","64,00","30,14K","2,66%"
3136,18.04.2019,"64,00","63,75","64,16","63,46","148,24K","0,38%"
3137,18.04.2019,"64,00","63,75","64,16","63,46","148,24K","0,38%"
3138,18.04.2019,"64,00","63,75","64,16","63,46","148,24K","0,38%"
3139,18.04.2019,"64,00","63,75","64,16","63,46","148,24K","0,38%"
3140,18.04.2019,"64,00","63,75","64,16","63,46","148,24K","0,38%"
3141,18.04.2019,"64,00","63,75","64,16","63,46","148,24K","0,38%"
3142,18.04.2019,"64,00","63,75","64,16","63,46","148,24K","0,38%"
3143,17.04.2019,"63,76","64,32","64,61","63,66","235,38K","-0,45%"
3144,17.04.2019,"63,76","64,32","64,61","63,66","235,38K","-0,45%"
3145,17.04.2019,"63,76","64,32","64,61","63,66","235,38K","-0,45%"
3146,17.04.2019,"63,76","64,32","64,61","63,66","235,38K","-0,45%"
3147,17.04.2019,"63,76","64,32","64,61","63,66","235,38K","-0,45%"
3148,17.04.2019,"63,76","64,32","64,61","63,66","235,38K","-0,45%"
3149,17.04.2019,"63,76","64,32","64,61","63,66","235,38K","-0,45%"
3150,16.04.2019,"64,05","63,57","64,37","62,99","547,47K","1,03%"
3151,16.04.2019,"64,05","63,57","64,37","62,99","547,47K","1,03%"
3152,16.04.2019,"64,05","63,57","64,37","62,99","547,47K","1,03%"
3153,16.04.2019,"64,05","63,57","64,37","62,99","547,47K","1,03%"
3154,16.04.2019,"64,05","63,57","64,37","62,99","547,47K","1,03%"
3155,16.04.2019,"64,05","63,57","64,37","62,99","547,47K","1,03%"
3156,16.04.2019,"64,05","63,57","64,37","62,99","547,47K","1,03%"
3157,15.04.2019,"63,40","63,76","63,84","63,03","555,86K","-0,77%"
3158,15.04.2019,"63,40","63,76","63,84","63,03","555,86K","-0,77%"
3159,15.04.2019,"63,40","63,76","63,84","63,03","555,86K","-0,77%"
3160,15.04.2019,"63,40","63,76","63,84","63,03","555,86K","-0,77%"
3161,15.04.2019,"63,40","63,76","63,84","63,03","555,86K","-0,77%"
3162,15.04.2019,"63,40","63,76","63,84","63,03","555,86K","-0,77%"
3163,15.04.2019,"63,40","63,76","63,84","63,03","555,86K","-0,77%"
3164,12.04.2019,"63,89","63,71","64,65","63,66","625,59K","0,49%"
3165,12.04.2019,"63,89","63,71","64,65","63,66","625,59K","0,49%"
3166,12.04.2019,"63,89","63,71","64,65","63,66","625,59K","0,49%"
